Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment
105412,6/8/2025 8:33,@dthakur,Punjab,English,Enjoying the weekend vibes!,"#policy,#traffic",44,41,Positive
105413,6/8/2025 8:33,@achahal,Jharkhand,English,Enjoying the weekend vibes!,#traffic,84,93,Positive
105414,6/8/2025 8:33,@sahachirag,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",97,19,Neutral
105415,6/8/2025 8:33,@rhea47,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",80,181,Neutral
105416,6/8/2025 8:34,@zainadeol,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",90,75,Neutral
105417,6/8/2025 8:34,@sampathpurab,Karnataka,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,85,34,Neutral
105418,6/8/2025 8:34,@miraansant,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",25,6,Neutral
105419,6/8/2025 8:34,@atailor,Karnataka,English,Traffic is crazy in Bangalore today.,#weekend,24,186,Negative
105420,6/8/2025 8:35,@vohrajivika,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,11,43,Neutral
105421,6/8/2025 8:35,@smammen,Punjab,English,Enjoying the weekend vibes!,"#policy,#traffic",25,197,Positive
105422,6/8/2025 8:35,@osule,Punjab,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#मौसम",32,23,Neutral
105423,6/8/2025 8:35,@dhartejas,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,4,92,Neutral
105424,6/8/2025 8:36,@ramtushar,Telangana,English,Traffic is crazy in Bangalore today.,#weekend,73,81,Negative
105425,6/8/2025 8:36,@etara,Karnataka,English,Traffic is crazy in Bangalore today.,#traffic,36,122,Negative
105426,6/8/2025 8:36,@umangsahni,Assam,English,Enjoying the weekend vibes!,#policy,83,60,Positive
105427,6/8/2025 8:36,@samaira88,Maharashtra,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",70,152,Neutral
105428,6/8/2025 8:37,@samarthshah,Odisha,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,93,59,Neutral
105429,6/8/2025 8:37,@yuvraj-29,Tamil Nadu,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",27,153,Neutral
105430,6/8/2025 8:37,@dgrewal,Rajasthan,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",59,109,Negative
105431,6/8/2025 8:37,@tiya42,Telangana,English,Enjoying the weekend vibes!,#policy,30,74,Positive
105432,6/8/2025 8:38,@isandal,Karnataka,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,98,42,Neutral
105433,6/8/2025 8:38,@bgole,Maharashtra,English,The new policy is disappointing.,#traffic,28,10,Negative
105434,6/8/2025 8:38,@ramachandranojas,Delhi,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",79,134,Neutral
105435,6/8/2025 8:38,@shamikgola,West Bengal,English,The new policy is disappointing.,#traffic,86,105,Negative
105436,6/8/2025 8:39,@wkar,Maharashtra,Hindi,मैं फिल्म देखने गया था।,#मौसम,73,27,Neutral
105437,6/8/2025 8:39,@arnavgarg,Delhi,English,Traffic is crazy in Bangalore today.,#traffic,8,171,Negative
105438,6/8/2025 8:39,@kismatgarde,Maharashtra,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",56,38,Neutral
105439,6/8/2025 8:39,@yasminmangat,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",91,178,Neutral
105440,6/8/2025 8:40,@vritikachauhan,Jharkhand,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,83,55,Neutral
105441,6/8/2025 8:40,@abaria,Maharashtra,English,Traffic is crazy in Bangalore today.,#traffic,64,195,Negative
105442,6/8/2025 8:40,@krishnainaaya,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,3,28,Neutral
105443,6/8/2025 8:40,@ladehsaan,Karnataka,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,97,63,Neutral
105444,6/8/2025 8:41,@dattaira,Telangana,Hindi,मैं फिल्म देखने गया था।,"#दिल्ली,#मौसम",9,65,Neutral
105445,6/8/2025 8:41,@sehercomar,Jharkhand,English,Enjoying the weekend vibes!,"#weekend,#policy",91,126,Positive
105446,6/8/2025 8:41,@ayesha15,Odisha,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,83,117,Neutral
105447,6/8/2025 8:41,@ira68,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,95,53,Neutral
105448,6/8/2025 8:42,@kchoudhary,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,63,164,Neutral
105449,6/8/2025 8:42,@siya61,Bihar,English,Traffic is crazy in Bangalore today.,#policy,85,190,Negative
105450,6/8/2025 8:42,@navyarout,Assam,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",73,156,Neutral
105451,6/8/2025 8:42,@sbrahmbhatt,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,59,5,Neutral
105452,6/8/2025 8:43,@saanviacharya,West Bengal,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",87,154,Neutral
105453,6/8/2025 8:43,@kotahridaan,Tamil Nadu,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,88,118,Neutral
105454,6/8/2025 8:43,@saranryan,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",1,200,Neutral
105455,6/8/2025 8:43,@tanyajain,Bihar,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",6,143,Neutral
105456,6/8/2025 8:44,@lakshay81,Tamil Nadu,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,38,55,Neutral
105457,6/8/2025 8:44,@anayanand,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",36,178,Neutral
105458,6/8/2025 8:44,@divanfateh,Rajasthan,English,Traffic is crazy in Bangalore today.,#traffic,83,43,Negative
105459,6/8/2025 8:44,@kabirthaker,Jharkhand,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",73,126,Neutral
105460,6/8/2025 8:45,@bandiojas,Bihar,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",47,140,Neutral
105461,6/8/2025 8:45,@bbhargava,Jharkhand,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",14,54,Neutral
105462,6/8/2025 8:45,@nitara60,Rajasthan,English,The new policy is disappointing.,"#policy,#traffic",39,132,Negative
105463,6/8/2025 8:45,@shlok65,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",90,125,Neutral
105464,6/8/2025 8:46,@romilkala,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,68,4,Neutral
105465,6/8/2025 8:46,@nravi,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,56,93,Neutral
105466,6/8/2025 8:46,@saneayesha,Gujarat,English,Enjoying the weekend vibes!,"#weekend,#traffic",55,188,Positive
105467,6/8/2025 8:46,@krishsamar,Tamil Nadu,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#दिल्ली",62,196,Neutral
105468,6/8/2025 8:47,@aniruddh47,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,13,117,Neutral
105469,6/8/2025 8:47,@ishetty,Telangana,Hindi,मैं फिल्म देखने गया था।,#फिल्म,61,102,Neutral
105470,6/8/2025 8:47,@kakarprisha,Karnataka,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",65,26,Neutral
105471,6/8/2025 8:47,@piya70,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",56,45,Neutral
105472,6/8/2025 8:48,@fbahl,Odisha,English,The new policy is disappointing.,"#traffic,#policy",48,17,Negative
105473,6/8/2025 8:48,@khannaojas,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",49,7,Neutral
105474,6/8/2025 8:48,@barmannirvaan,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,77,42,Neutral
105475,6/8/2025 8:48,@karanvaibhav,Kerala,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,43,181,Neutral
105476,6/8/2025 8:49,@nakul97,Delhi,English,Enjoying the weekend vibes!,"#weekend,#traffic",94,101,Positive
105477,6/8/2025 8:49,@edwinsahil,Rajasthan,English,The new policy is disappointing.,"#traffic,#weekend",99,59,Negative
105478,6/8/2025 8:49,@nchokshi,Assam,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,3,50,Neutral
105479,6/8/2025 8:49,@abatta,Uttar Pradesh,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",43,145,Neutral
105480,6/8/2025 8:50,@kiaravenkataraman,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",29,1,Neutral
105481,6/8/2025 8:50,@kulkarniahana,Delhi,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",63,198,Neutral
105482,6/8/2025 8:50,@krishnamurthyjivin,Rajasthan,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",34,175,Neutral
105483,6/8/2025 8:50,@sdevan,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,93,196,Neutral
105484,6/8/2025 8:51,@isuresh,Assam,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,67,59,Neutral
105485,6/8/2025 8:51,@datekeya,Kerala,English,Enjoying the weekend vibes!,#traffic,86,161,Positive
105486,6/8/2025 8:51,@sarkarela,Karnataka,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,99,183,Neutral
105487,6/8/2025 8:51,@cchahal,Bihar,English,Traffic is crazy in Bangalore today.,#weekend,46,8,Negative
105488,6/8/2025 8:52,@ishaan04,West Bengal,English,The new policy is disappointing.,#policy,88,66,Negative
105489,6/8/2025 8:52,@aaryahi12,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",34,48,Neutral
105490,6/8/2025 8:52,@chaudharyanya,Odisha,English,Enjoying the weekend vibes!,"#policy,#traffic",53,44,Positive
105491,6/8/2025 8:52,@adash,Rajasthan,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",90,31,Neutral
105492,6/8/2025 8:53,@vsoni,Punjab,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",95,99,Neutral
105493,6/8/2025 8:53,@trishaguha,Jharkhand,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",10,189,Neutral
105494,6/8/2025 8:53,@dorajivin,Telangana,English,Enjoying the weekend vibes!,"#weekend,#policy",43,43,Positive
105495,6/8/2025 8:53,@shlokverma,West Bengal,English,The new policy is disappointing.,#policy,95,183,Negative
105496,6/8/2025 8:54,@tcontractor,Uttar Pradesh,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",59,148,Neutral
105497,6/8/2025 8:54,@sswamy,Tamil Nadu,English,Enjoying the weekend vibes!,"#traffic,#policy",40,172,Positive
105498,6/8/2025 8:54,@bediivan,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,20,108,Neutral
105499,6/8/2025 8:54,@hanshshanker,Bihar,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#मौसम",87,11,Neutral
105500,6/8/2025 8:55,@kandacharvi,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",13,32,Neutral
105501,6/8/2025 8:55,@yashvi60,Telangana,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",51,19,Negative
105502,6/8/2025 8:55,@myra81,Jharkhand,English,Traffic is crazy in Bangalore today.,#policy,34,199,Negative
105503,6/8/2025 8:55,@ckhalsa,Delhi,English,Enjoying the weekend vibes!,"#policy,#weekend",80,180,Positive
105504,6/8/2025 8:56,@adira86,Assam,English,The new policy is disappointing.,"#traffic,#weekend",19,138,Negative
105505,6/8/2025 8:56,@balidhruv,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,86,136,Neutral
105506,6/8/2025 8:56,@nitya57,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",71,31,Neutral
105507,6/8/2025 8:56,@pkulkarni,West Bengal,English,The new policy is disappointing.,#policy,41,96,Negative
105508,6/8/2025 8:57,@fateharora,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",10,87,Neutral
105509,6/8/2025 8:57,@dhruvmangal,Odisha,English,Traffic is crazy in Bangalore today.,#traffic,8,134,Negative
105510,6/8/2025 8:57,@nityachaudhari,Telangana,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",93,147,Neutral
105511,6/8/2025 8:57,@isahni,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",51,65,Neutral
105512,6/8/2025 8:58,@ivana47,Punjab,Hindi,मैं फिल्म देखने गया था।,#मौसम,64,61,Neutral
105513,6/8/2025 8:58,@subramaniannirvi,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",93,196,Neutral
105514,6/8/2025 8:58,@keyajhaveri,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#फिल्म,98,171,Neutral
105515,6/8/2025 8:58,@mammenarnav,Tamil Nadu,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",63,184,Negative
105516,6/8/2025 8:59,@krishborah,Telangana,English,Enjoying the weekend vibes!,"#traffic,#weekend",0,14,Positive
105517,6/8/2025 8:59,@himmat60,Delhi,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,43,62,Neutral
105518,6/8/2025 8:59,@biju80,Maharashtra,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,96,166,Neutral
105519,6/8/2025 8:59,@lalanitya,Delhi,English,Traffic is crazy in Bangalore today.,#traffic,96,42,Negative
105520,6/8/2025 9:00,@keya80,West Bengal,Hindi,मैं फिल्म देखने गया था।,#फिल्म,85,103,Neutral
105521,6/8/2025 9:00,@zoya25,Gujarat,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,55,92,Neutral
105522,6/8/2025 9:00,@anvisuresh,Bihar,English,The new policy is disappointing.,#traffic,46,117,Negative
105523,6/8/2025 9:00,@kanavsaini,Maharashtra,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",98,183,Neutral
105524,6/8/2025 9:01,@ekhare,Odisha,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,60,2,Neutral
105525,6/8/2025 9:01,@divyanshchadha,Karnataka,English,Traffic is crazy in Bangalore today.,#weekend,31,124,Negative
105526,6/8/2025 9:01,@omalhotra,Assam,English,The new policy is disappointing.,"#traffic,#weekend",74,57,Negative
105527,6/8/2025 9:01,@boranitya,Punjab,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",65,60,Neutral
105528,6/8/2025 9:02,@diyabora,Bihar,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#मौसम",88,177,Neutral
105529,6/8/2025 9:02,@kharedrishya,Jharkhand,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",52,175,Neutral
105530,6/8/2025 9:02,@mandalivan,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",60,73,Neutral
105531,6/8/2025 9:02,@mishtishetty,Telangana,English,Enjoying the weekend vibes!,"#weekend,#traffic",17,109,Positive
105532,6/8/2025 9:03,@otripathi,Maharashtra,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",98,153,Neutral
105533,6/8/2025 9:03,@mamooty46,Punjab,English,The new policy is disappointing.,#weekend,34,127,Negative
105534,6/8/2025 9:03,@shettyadah,Tamil Nadu,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",39,85,Neutral
105535,6/8/2025 9:03,@virksamarth,West Bengal,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,22,101,Neutral
105536,6/8/2025 9:04,@matwal,Delhi,English,The new policy is disappointing.,#policy,95,99,Negative
105537,6/8/2025 9:04,@vihaan79,Telangana,English,Enjoying the weekend vibes!,"#policy,#weekend",28,61,Positive
105538,6/8/2025 9:04,@siyabhatt,Assam,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,99,66,Neutral
105539,6/8/2025 9:04,@yrana,Maharashtra,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",55,131,Neutral
105540,6/8/2025 9:05,@wroy,Telangana,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,51,190,Neutral
105541,6/8/2025 9:05,@nakulram,Kerala,Hindi,मैं फिल्म देखने गया था।,#मौसम,90,142,Neutral
105542,6/8/2025 9:05,@charvi16,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,45,53,Neutral
105543,6/8/2025 9:05,@joshichirag,Tamil Nadu,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#मौसम",17,126,Neutral
105544,6/8/2025 9:06,@sarrafurvi,Delhi,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,19,136,Neutral
105545,6/8/2025 9:06,@trisharege,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",17,56,Neutral
105546,6/8/2025 9:06,@goyalranbir,Kerala,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,96,148,Neutral
105547,6/8/2025 9:06,@ddey,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,29,183,Neutral
105548,6/8/2025 9:07,@romil89,Gujarat,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,88,149,Neutral
105549,6/8/2025 9:07,@ryan78,Rajasthan,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,4,52,Neutral
105550,6/8/2025 9:07,@whans,Tamil Nadu,English,Enjoying the weekend vibes!,#weekend,24,59,Positive
105551,6/8/2025 9:07,@anayaganguly,Bihar,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,68,131,Neutral
105552,6/8/2025 9:08,@sarafayesha,Bihar,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",98,21,Neutral
105553,6/8/2025 9:08,@hazel89,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",59,56,Neutral
105554,6/8/2025 9:08,@dassmohanlal,Telangana,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#मौसम",53,146,Neutral
105555,6/8/2025 9:08,@purab49,Bihar,English,Enjoying the weekend vibes!,#traffic,49,75,Positive
105556,6/8/2025 9:09,@sakshamzachariah,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",88,36,Neutral
105557,6/8/2025 9:09,@nakul93,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",79,171,Neutral
105558,6/8/2025 9:09,@ryan35,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",91,37,Neutral
105559,6/8/2025 9:09,@qdewan,Punjab,English,Enjoying the weekend vibes!,#traffic,54,133,Positive
105560,6/8/2025 9:10,@qsami,Odisha,English,Enjoying the weekend vibes!,#weekend,16,134,Positive
105561,6/8/2025 9:10,@tiyaramesh,Punjab,English,The new policy is disappointing.,#policy,58,157,Negative
105562,6/8/2025 9:10,@zainasolanki,Tamil Nadu,English,Enjoying the weekend vibes!,#traffic,10,177,Positive
105563,6/8/2025 9:10,@kanav58,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,76,130,Neutral
105564,6/8/2025 9:11,@lagan79,Assam,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",10,174,Neutral
105565,6/8/2025 9:11,@fatehsengupta,Kerala,English,Traffic is crazy in Bangalore today.,#policy,1,101,Negative
105566,6/8/2025 9:11,@navya33,West Bengal,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",82,117,Neutral
105567,6/8/2025 9:11,@jivin75,Maharashtra,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",38,145,Neutral
105568,6/8/2025 9:12,@vihaankhurana,Gujarat,English,Traffic is crazy in Bangalore today.,"#policy,#traffic",74,91,Negative
105569,6/8/2025 9:12,@jiya78,Karnataka,English,Traffic is crazy in Bangalore today.,#traffic,29,135,Negative
105570,6/8/2025 9:12,@hunar49,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#दिल्ली",21,39,Neutral
105571,6/8/2025 9:12,@dategatik,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",86,113,Neutral
105572,6/8/2025 9:13,@jtalwar,Punjab,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#दिल्ली",43,152,Neutral
105573,6/8/2025 9:13,@eagarwal,Punjab,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,44,82,Neutral
105574,6/8/2025 9:13,@zoyadatta,Assam,English,Enjoying the weekend vibes!,"#weekend,#traffic",84,167,Positive
105575,6/8/2025 9:13,@jkaran,Karnataka,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,65,125,Neutral
105576,6/8/2025 9:14,@diya96,Odisha,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,11,4,Neutral
105577,6/8/2025 9:14,@priyanshbal,Bihar,English,The new policy is disappointing.,"#policy,#weekend",48,56,Negative
105578,6/8/2025 9:14,@fratti,Odisha,English,Traffic is crazy in Bangalore today.,#weekend,49,168,Negative
105579,6/8/2025 9:14,@khannaadira,Odisha,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,26,72,Neutral
105580,6/8/2025 9:15,@hdugar,Punjab,English,Enjoying the weekend vibes!,"#traffic,#policy",8,109,Positive
105581,6/8/2025 9:15,@jivinbhat,Punjab,English,Enjoying the weekend vibes!,#policy,15,8,Positive
105582,6/8/2025 9:15,@tara00,West Bengal,English,The new policy is disappointing.,"#traffic,#weekend",92,186,Negative
